id	user_id	movie_id	tag	tagged_at
00000000-0000-0000-0000-000000000474_003793	00000000-0000-0000-0000-000000000474	3793	superhero	2006-01-14 11:27:50
00000000-0000-0000-0000-000000000474_003801	00000000-0000-0000-0000-000000000474	3801	court	2006-01-14 07:37:21
00000000-0000-0000-0000-000000000474_003811	00000000-0000-0000-0000-000000000474	3811	court	2006-01-24 01:09:44
00000000-0000-0000-0000-000000000474_003816	00000000-0000-0000-0000-000000000474	3816	missing children	2006-01-24 01:12:00
00000000-0000-0000-0000-000000000474_003844	00000000-0000-0000-0000-000000000474	3844	diabetes	2006-01-16 10:35:48
00000000-0000-0000-0000-000000000474_003849	00000000-0000-0000-0000-000000000474	3849	disability	2006-01-24 01:13:40
00000000-0000-0000-0000-000000000474_003859	00000000-0000-0000-0000-000000000474	3859	In Netflix queue	2006-01-14 10:19:14
00000000-0000-0000-0000-000000000474_003859	00000000-0000-0000-0000-000000000474	3859	televangelist	2006-01-14 10:19:14
00000000-0000-0000-0000-000000000474_003877	00000000-0000-0000-0000-000000000474	3877	superhero	2006-01-16 10:26:31
00000000-0000-0000-0000-000000000474_003897	00000000-0000-0000-0000-000000000474	3897	journalism	2006-01-14 11:22:02
00000000-0000-0000-0000-000000000474_003897	00000000-0000-0000-0000-000000000474	3897	music	2006-01-14 11:22:02
00000000-0000-0000-0000-000000000474_003897	00000000-0000-0000-0000-000000000474	3897	Rolling Stone	2006-01-14 11:22:02
00000000-0000-0000-0000-000000000474_003910	00000000-0000-0000-0000-000000000474	3910	blindness	2006-01-24 01:10:13
00000000-0000-0000-0000-000000000474_003910	00000000-0000-0000-0000-000000000474	3910	factory	2006-01-24 01:10:13
00000000-0000-0000-0000-000000000474_003911	00000000-0000-0000-0000-000000000474	3911	Dogs	2006-01-14 04:42:23
00000000-0000-0000-0000-000000000474_003932	00000000-0000-0000-0000-000000000474	3932	invisibility	2006-01-24 01:11:09
00000000-0000-0000-0000-000000000474_003949	00000000-0000-0000-0000-000000000474	3949	drug abuse	2006-01-14 07:41:33
00000000-0000-0000-0000-000000000474_003951	00000000-0000-0000-0000-000000000474	3951	In Netflix queue	2006-01-14 04:15:32
00000000-0000-0000-0000-000000000474_003967	00000000-0000-0000-0000-000000000474	3967	ballet	2006-01-14 07:39:49
00000000-0000-0000-0000-000000000474_003983	00000000-0000-0000-0000-000000000474	3983	family	2006-01-14 11:28:03
00000000-0000-0000-0000-000000000474_003988	00000000-0000-0000-0000-000000000474	3988	Dr. Seuss	2006-01-16 10:09:16
00000000-0000-0000-0000-000000000474_003994	00000000-0000-0000-0000-000000000474	3994	superhero	2006-01-14 11:26:59
00000000-0000-0000-0000-000000000474_003996	00000000-0000-0000-0000-000000000474	3996	china	2006-01-24 01:10:06
00000000-0000-0000-0000-000000000474_003996	00000000-0000-0000-0000-000000000474	3996	martial arts	2006-01-24 01:10:00
00000000-0000-0000-0000-000000000474_004007	00000000-0000-0000-0000-000000000474	4007	business	2006-01-24 01:14:38
00000000-0000-0000-0000-000000000474_004012	00000000-0000-0000-0000-000000000474	4012	stand-up comedy	2006-01-16 10:26:07
00000000-0000-0000-0000-000000000474_004019	00000000-0000-0000-0000-000000000474	4019	writing	2006-01-24 01:10:30
00000000-0000-0000-0000-000000000474_004024	00000000-0000-0000-0000-000000000474	4024	Edith Wharton	2006-01-16 10:32:24
00000000-0000-0000-0000-000000000474_004025	00000000-0000-0000-0000-000000000474	4025	pageant	2006-01-16 10:25:19
00000000-0000-0000-0000-000000000474_004027	00000000-0000-0000-0000-000000000474	4027	bluegrass	2006-01-18 03:02:39
00000000-0000-0000-0000-000000000474_004029	00000000-0000-0000-0000-000000000474	4029	movies	2006-01-14 11:26:29
00000000-0000-0000-0000-000000000474_004034	00000000-0000-0000-0000-000000000474	4034	based on a TV show	2006-01-21 04:18:49
00000000-0000-0000-0000-000000000474_004046	00000000-0000-0000-0000-000000000474	4046	Quakers	2006-01-24 01:10:35
00000000-0000-0000-0000-000000000474_004077	00000000-0000-0000-0000-000000000474	4077	psychopaths	2006-01-24 02:57:29
00000000-0000-0000-0000-000000000474_004105	00000000-0000-0000-0000-000000000474	4105	zombies	2006-01-16 10:24:32
00000000-0000-0000-0000-000000000474_004113	00000000-0000-0000-0000-000000000474	4113	Tennessee Williams	2006-01-14 07:40:25
00000000-0000-0000-0000-000000000474_004117	00000000-0000-0000-0000-000000000474	4117	In Netflix queue	2006-01-14 10:08:39
00000000-0000-0000-0000-000000000474_004138	00000000-0000-0000-0000-000000000474	4138	demons	2006-01-16 10:09:54
00000000-0000-0000-0000-000000000474_004160	00000000-0000-0000-0000-000000000474	4160	death penalty	2006-01-14 11:27:31
00000000-0000-0000-0000-000000000474_004164	00000000-0000-0000-0000-000000000474	4164	homeless	2006-01-24 01:09:49
00000000-0000-0000-0000-000000000474_004164	00000000-0000-0000-0000-000000000474	4164	New York	2006-01-24 01:09:49
00000000-0000-0000-0000-000000000474_004166	00000000-0000-0000-0000-000000000474	4166	reality TV	2006-01-16 10:26:17
00000000-0000-0000-0000-000000000474_004171	00000000-0000-0000-0000-000000000474	4171	Eugene O'Neill	2006-01-14 07:40:41
00000000-0000-0000-0000-000000000474_004174	00000000-0000-0000-0000-000000000474	4174	In Netflix queue	2006-01-14 10:08:02
00000000-0000-0000-0000-000000000474_004184	00000000-0000-0000-0000-000000000474	4184	Christmas	2006-01-24 01:09:37
00000000-0000-0000-0000-000000000474_004189	00000000-0000-0000-0000-000000000474	4189	Bible	2006-01-16 10:32:01
00000000-0000-0000-0000-000000000474_004189	00000000-0000-0000-0000-000000000474	4189	religion	2006-01-16 10:32:01
00000000-0000-0000-0000-000000000474_004190	00000000-0000-0000-0000-000000000474	4190	preacher	2006-01-18 03:01:59
00000000-0000-0000-0000-000000000474_004190	00000000-0000-0000-0000-000000000474	4190	religion	2006-01-18 03:01:59
00000000-0000-0000-0000-000000000474_004191	00000000-0000-0000-0000-000000000474	4191	sexuality	2006-01-24 01:09:33
00000000-0000-0000-0000-000000000474_004194	00000000-0000-0000-0000-000000000474	4194	In Netflix queue	2006-01-14 10:19:35
00000000-0000-0000-0000-000000000474_004204	00000000-0000-0000-0000-000000000474	4204	virginity	2006-01-16 10:09:30
00000000-0000-0000-0000-000000000474_004210	00000000-0000-0000-0000-000000000474	4210	Hannibal Lecter	2006-02-04 22:31:22
00000000-0000-0000-0000-000000000474_004210	00000000-0000-0000-0000-000000000474	4210	serial killer	2006-02-04 22:31:27
00000000-0000-0000-0000-000000000474_004211	00000000-0000-0000-0000-000000000474	4211	von Bulow	2006-01-14 07:41:43
00000000-0000-0000-0000-000000000474_004214	00000000-0000-0000-0000-000000000474	4214	college	2006-01-16 10:26:11
00000000-0000-0000-0000-000000000474_004218	00000000-0000-0000-0000-000000000474	4218	In Netflix queue	2006-01-14 10:28:13
00000000-0000-0000-0000-000000000474_004221	00000000-0000-0000-0000-000000000474	4221	football	2006-01-16 10:25:25
00000000-0000-0000-0000-000000000474_004226	00000000-0000-0000-0000-000000000474	4226	Backwards. memory	2006-01-14 07:27:43
00000000-0000-0000-0000-000000000474_004232	00000000-0000-0000-0000-000000000474	4232	spying	2006-01-24 01:13:44
00000000-0000-0000-0000-000000000474_004246	00000000-0000-0000-0000-000000000474	4246	singletons	2006-01-14 11:22:54
00000000-0000-0000-0000-000000000474_004259	00000000-0000-0000-0000-000000000474	4259	Nabokov	2006-01-14 07:40:47
00000000-0000-0000-0000-000000000474_004263	00000000-0000-0000-0000-000000000474	4263	alcoholism	2006-01-24 01:10:22
00000000-0000-0000-0000-000000000474_004292	00000000-0000-0000-0000-000000000474	4292	Union	2006-01-14 07:41:22
00000000-0000-0000-0000-000000000474_004296	00000000-0000-0000-0000-000000000474	4296	death	2006-01-16 10:25:04
00000000-0000-0000-0000-000000000474_004306	00000000-0000-0000-0000-000000000474	4306	fairy tales	2006-01-14 11:26:26
00000000-0000-0000-0000-000000000474_004312	00000000-0000-0000-0000-000000000474	4312	In Netflix queue	2006-01-14 10:29:33
00000000-0000-0000-0000-000000000474_004316	00000000-0000-0000-0000-000000000474	4316	figure skating	2006-01-16 10:32:37
00000000-0000-0000-0000-000000000474_004326	00000000-0000-0000-0000-000000000474	4326	race	2006-01-16 10:33:24
00000000-0000-0000-0000-000000000474_004326	00000000-0000-0000-0000-000000000474	4326	rasicm	2006-01-16 10:33:24
00000000-0000-0000-0000-000000000474_004333	00000000-0000-0000-0000-000000000474	4333	Strangers on a Train	2006-01-24 01:13:52
00000000-0000-0000-0000-000000000474_004347	00000000-0000-0000-0000-000000000474	4347	Holocaust	2006-01-24 01:10:26
00000000-0000-0000-0000-000000000474_004356	00000000-0000-0000-0000-000000000474	4356	In Netflix queue	2006-01-14 10:23:14
00000000-0000-0000-0000-000000000474_004359	00000000-0000-0000-0000-000000000474	4359	adultery	2006-01-24 01:13:20
00000000-0000-0000-0000-000000000474_004361	00000000-0000-0000-0000-000000000474	4361	men in drag	2006-01-24 01:13:58
00000000-0000-0000-0000-000000000474_004370	00000000-0000-0000-0000-000000000474	4370	robots	2006-01-14 11:21:46
00000000-0000-0000-0000-000000000474_004380	00000000-0000-0000-0000-000000000474	4380	accident	2006-01-24 01:12:50
00000000-0000-0000-0000-000000000474_004396	00000000-0000-0000-0000-000000000474	4396	race	2006-01-16 10:08:04
00000000-0000-0000-0000-000000000474_004404	00000000-0000-0000-0000-000000000474	4404	In Netflix queue	2006-01-14 10:02:17
00000000-0000-0000-0000-000000000474_004447	00000000-0000-0000-0000-000000000474	4447	lawyers	2006-01-24 01:11:14
00000000-0000-0000-0000-000000000474_004448	00000000-0000-0000-0000-000000000474	4448	heist	2006-01-24 01:12:53
00000000-0000-0000-0000-000000000474_004465	00000000-0000-0000-0000-000000000474	4465	rape	2006-01-24 01:09:25
00000000-0000-0000-0000-000000000474_004476	00000000-0000-0000-0000-000000000474	4476	twins	2006-01-16 10:23:42
00000000-0000-0000-0000-000000000474_004477	00000000-0000-0000-0000-000000000474	4477	circus	2006-01-16 10:07:49
00000000-0000-0000-0000-000000000474_004489	00000000-0000-0000-0000-000000000474	4489	Africa	2006-01-20 23:11:06
00000000-0000-0000-0000-000000000474_004489	00000000-0000-0000-0000-000000000474	4489	immigrants	2006-01-16 10:23:56
00000000-0000-0000-0000-000000000474_004495	00000000-0000-0000-0000-000000000474	4495	New York	2006-01-14 10:32:22
00000000-0000-0000-0000-000000000474_004526	00000000-0000-0000-0000-000000000474	4526	aliens	2006-01-16 10:12:28
00000000-0000-0000-0000-000000000474_004537	00000000-0000-0000-0000-000000000474	4537	hippies	2006-01-14 11:26:16
00000000-0000-0000-0000-000000000474_004545	00000000-0000-0000-0000-000000000474	4545	robots	2006-01-16 10:26:21
00000000-0000-0000-0000-000000000474_004546	00000000-0000-0000-0000-000000000474	4546	kidnapping	2006-01-24 01:14:15
00000000-0000-0000-0000-000000000474_004546	00000000-0000-0000-0000-000000000474	4546	remade	2006-01-24 01:14:15
00000000-0000-0000-0000-000000000474_004558	00000000-0000-0000-0000-000000000474	4558	twins	2006-01-16 10:26:38
00000000-0000-0000-0000-000000000474_004571	00000000-0000-0000-0000-000000000474	4571	time travel	2006-01-14 11:22:28
00000000-0000-0000-0000-000000000474_004600	00000000-0000-0000-0000-000000000474	4600	doctors	2006-01-16 10:32:04
00000000-0000-0000-0000-000000000474_004621	00000000-0000-0000-0000-000000000474	4621	babies	2006-01-16 10:24:59
00000000-0000-0000-0000-000000000474_004623	00000000-0000-0000-0000-000000000474	4623	baseball	2006-01-16 10:25:12
00000000-0000-0000-0000-000000000474_004638	00000000-0000-0000-0000-000000000474	4638	dinosaurs	2006-01-16 10:24:52
00000000-0000-0000-0000-000000000474_004639	00000000-0000-0000-0000-000000000474	4639	Hollywood	2006-01-16 10:31:11
00000000-0000-0000-0000-000000000474_004639	00000000-0000-0000-0000-000000000474	4639	movie business	2006-01-16 10:31:11
00000000-0000-0000-0000-000000000474_004641	00000000-0000-0000-0000-000000000474	4641	adolescence	2006-01-24 01:10:52
00000000-0000-0000-0000-000000000474_004677	00000000-0000-0000-0000-000000000474	4677	dogs	2006-01-16 10:13:11
00000000-0000-0000-0000-000000000474_004678	00000000-0000-0000-0000-000000000474	4678	television	2006-01-24 01:14:02
00000000-0000-0000-0000-000000000474_004688	00000000-0000-0000-0000-000000000474	4688	In Netflix queue	2006-01-14 10:12:06
00000000-0000-0000-0000-000000000474_004787	00000000-0000-0000-0000-000000000474	4787	prodigies	2006-01-24 01:11:27
00000000-0000-0000-0000-000000000474_004801	00000000-0000-0000-0000-000000000474	4801	family	2006-01-24 01:11:18
00000000-0000-0000-0000-000000000474_004808	00000000-0000-0000-0000-000000000474	4808	remake	2006-01-16 10:26:45
00000000-0000-0000-0000-000000000474_004809	00000000-0000-0000-0000-000000000474	4809	Nuclear disaster	2006-01-16 08:30:24
00000000-0000-0000-0000-000000000474_004809	00000000-0000-0000-0000-000000000474	4809	union	2006-01-16 08:30:24
00000000-0000-0000-0000-000000000474_004812	00000000-0000-0000-0000-000000000474	4812	NASA	2006-01-16 10:26:26
00000000-0000-0000-0000-000000000474_004812	00000000-0000-0000-0000-000000000474	4812	space	2006-01-16 10:26:26
00000000-0000-0000-0000-000000000474_004823	00000000-0000-0000-0000-000000000474	4823	wedding	2006-01-24 01:13:11
00000000-0000-0000-0000-000000000474_004835	00000000-0000-0000-0000-000000000474	4835	Loretta Lynn	2006-01-14 07:40:03
00000000-0000-0000-0000-000000000474_004857	00000000-0000-0000-0000-000000000474	4857	Judaism	2006-01-24 02:59:30
00000000-0000-0000-0000-000000000474_004857	00000000-0000-0000-0000-000000000474	4857	Tradition!	2006-01-14 07:40:17
00000000-0000-0000-0000-000000000474_004874	00000000-0000-0000-0000-000000000474	4874	aliens	2006-01-16 10:33:06
00000000-0000-0000-0000-000000000474_004874	00000000-0000-0000-0000-000000000474	4874	psychiatrist	2006-01-16 10:33:06
00000000-0000-0000-0000-000000000474_004878	00000000-0000-0000-0000-000000000474	4878	time travel	2006-01-14 11:29:41
00000000-0000-0000-0000-000000000474_004881	00000000-0000-0000-0000-000000000474	4881	Coen Brothers	2006-01-14 07:40:55
00000000-0000-0000-0000-000000000474_004896	00000000-0000-0000-0000-000000000474	4896	Magic	2006-01-14 11:31:33
00000000-0000-0000-0000-000000000474_004896	00000000-0000-0000-0000-000000000474	4896	Wizards	2006-01-14 11:31:33
00000000-0000-0000-0000-000000000474_004902	00000000-0000-0000-0000-000000000474	4902	ghosts	2006-01-16 08:30:52
00000000-0000-0000-0000-000000000474_004920	00000000-0000-0000-0000-000000000474	4920	psychology	2006-01-24 03:01:59
00000000-0000-0000-0000-000000000474_004963	00000000-0000-0000-0000-000000000474	4963	heist	2006-01-24 03:02:02
00000000-0000-0000-0000-000000000474_004969	00000000-0000-0000-0000-000000000474	4969	In Netflix queue	2006-01-14 04:12:43
00000000-0000-0000-0000-000000000474_004970	00000000-0000-0000-0000-000000000474	4970	nightclub	2006-01-24 02:58:37
00000000-0000-0000-0000-000000000474_004970	00000000-0000-0000-0000-000000000474	4970	singers	2006-01-24 02:58:37
00000000-0000-0000-0000-000000000474_004973	00000000-0000-0000-0000-000000000474	4973	whimsical	2006-01-14 10:31:29
00000000-0000-0000-0000-000000000474_004979	00000000-0000-0000-0000-000000000474	4979	new york	2006-01-15 05:40:20
00000000-0000-0000-0000-000000000474_004980	00000000-0000-0000-0000-000000000474	4980	time travel	2006-01-24 02:58:29
00000000-0000-0000-0000-000000000474_004993	00000000-0000-0000-0000-000000000474	4993	Tolkein	2006-01-14 04:38:45
00000000-0000-0000-0000-000000000474_004998	00000000-0000-0000-0000-000000000474	4998	racism	2006-02-05 10:23:02
00000000-0000-0000-0000-000000000474_005008	00000000-0000-0000-0000-000000000474	5008	Agatha Christie	2006-01-24 03:03:50
00000000-0000-0000-0000-000000000474_005008	00000000-0000-0000-0000-000000000474	5008	court	2006-01-24 03:03:50
00000000-0000-0000-0000-000000000474_005012	00000000-0000-0000-0000-000000000474	5012	cross dressing	2006-01-24 03:04:23
00000000-0000-0000-0000-000000000474_005012	00000000-0000-0000-0000-000000000474	5012	Judaism	2006-01-24 03:04:23
00000000-0000-0000-0000-000000000474_005015	00000000-0000-0000-0000-000000000474	5015	race	2006-01-24 03:01:11
00000000-0000-0000-0000-000000000474_005034	00000000-0000-0000-0000-000000000474	5034	Ghost	2006-01-14 07:28:18
00000000-0000-0000-0000-000000000474_005064	00000000-0000-0000-0000-000000000474	5064	Dumas	2006-01-24 02:59:23
00000000-0000-0000-0000-000000000474_005064	00000000-0000-0000-0000-000000000474	5064	revenge	2006-01-24 02:59:23
00000000-0000-0000-0000-000000000474_005114	00000000-0000-0000-0000-000000000474	5114	movie business	2006-01-24 02:58:03
00000000-0000-0000-0000-000000000474_005120	00000000-0000-0000-0000-000000000474	5120	In Netflix queue	2006-01-14 10:07:51
00000000-0000-0000-0000-000000000474_005135	00000000-0000-0000-0000-000000000474	5135	India	2006-01-14 07:41:00
00000000-0000-0000-0000-000000000474_005139	00000000-0000-0000-0000-000000000474	5139	baseball	2006-01-16 10:07:33
00000000-0000-0000-0000-000000000474_005213	00000000-0000-0000-0000-000000000474	5213	religion	2006-01-16 10:12:38
00000000-0000-0000-0000-000000000474_005224	00000000-0000-0000-0000-000000000474	5224	In Netflix queue	2006-01-14 10:17:44
00000000-0000-0000-0000-000000000474_005238	00000000-0000-0000-0000-000000000474	5238	In Netflix queue	2006-01-14 10:27:32
00000000-0000-0000-0000-000000000474_005266	00000000-0000-0000-0000-000000000474	5266	crime	2006-01-24 03:02:25
00000000-0000-0000-0000-000000000474_005291	00000000-0000-0000-0000-000000000474	5291	In Netflix queue	2006-01-14 10:08:27
00000000-0000-0000-0000-000000000474_005291	00000000-0000-0000-0000-000000000474	5291	samurai	2006-03-14 05:42:10
00000000-0000-0000-0000-000000000474_005294	00000000-0000-0000-0000-000000000474	5294	religion	2006-01-24 02:59:37
00000000-0000-0000-0000-000000000474_005304	00000000-0000-0000-0000-000000000474	5304	In Netflix queue	2006-01-14 10:09:21
00000000-0000-0000-0000-000000000474_005316	00000000-0000-0000-0000-000000000474	5316	World War II	2006-01-16 10:31:51
