id	base_movie_id	rank	movie_id	score
007031_20	7031	20	1457	1.0
007032_01	7032	1	2722	1.0
007032_02	7032	2	2716	1.0
007032_03	7032	3	2717	1.0
007032_04	7032	4	8866	1.0
007032_05	7032	5	8268	1.0
007032_06	7032	6	6549	1.0
007032_07	7032	7	252	1.0
007032_08	7032	8	2028	1.0
007032_09	7032	9	1497	1.0
007032_10	7032	10	4025	1.0
007032_11	7032	11	5957	1.0
007032_12	7032	12	4823	1.0
007032_13	7032	13	270	1.0
007032_14	7032	14	653	1.0
007032_15	7032	15	4054	1.0
007032_16	7032	16	6577	1.0
007032_17	7032	17	2058	1.0
007032_18	7032	18	2059	1.0
007032_19	7032	19	284	1.0
007032_20	7032	20	1457	1.0
007033_01	7033	1	52975	1.0000000000000002
007033_02	7033	2	34048	1.0000000000000002
007033_03	7033	3	49280	1.0000000000000002
007033_04	7033	4	49132	1.0000000000000002
007033_05	7033	5	8833	1.0000000000000002
007033_06	7033	6	6536	1.0000000000000002
007033_07	7033	7	6368	1.0000000000000002
007033_08	7033	8	3545	1.0000000000000002
007033_09	7033	9	5955	1.0000000000000002
007033_10	7033	10	7085	1.0000000000000002
007033_11	7033	11	6297	1.0000000000000002
007033_12	7033	12	6288	1.0000000000000002
007033_13	7033	13	7348	1.0000000000000002
007033_14	7033	14	6002	1.0000000000000002
007033_15	7033	15	1284	1.0000000000000002
007033_16	7033	16	7293	1.0000000000000002
007033_17	7033	17	4796	1.0000000000000002
007033_18	7033	18	6197	1.0000000000000002
007033_19	7033	19	27873	1.0000000000000002
007033_20	7033	20	30898	1.0000000000000002
007034_01	7034	1	1212	1.0000000000000002
007034_02	7034	2	3536	1.0
007034_03	7034	3	1302	1.0
007034_04	7034	4	4313	1.0
007034_05	7034	5	1300	1.0
007034_06	7034	6	1297	1.0
007034_07	7034	7	72733	1.0
007034_08	7034	8	72731	1.0
007034_09	7034	9	4322	1.0
007034_10	7034	10	4327	1.0
007034_11	7034	11	1290	1.0
007034_12	7034	12	1289	1.0
007034_13	7034	13	4329	1.0
007034_14	7034	14	4333	1.0
007034_15	7034	15	4334	1.0
007034_16	7034	16	1284	1.0
007034_17	7034	17	72605	1.0
007034_18	7034	18	72603	1.0
007034_19	7034	19	1303	1.0
007034_20	7034	20	1304	1.0
007036_01	7036	1	1101	1.0000000000000002
007036_02	7036	2	168	1.0000000000000002
007036_03	7036	3	7299	1.0
007036_04	7036	4	6620	1.0
007036_05	7036	5	6636	1.0
007036_06	7036	6	6645	1.0
007036_07	7036	7	1619	1.0
007036_08	7036	8	6650	1.0
007036_09	7036	9	6659	1.0
007036_10	7036	10	6660	1.0
007036_11	7036	11	6667	1.0
007036_12	7036	12	6710	1.0
007036_13	7036	13	1612	1.0
007036_14	7036	14	6713	1.0
007036_15	7036	15	6724	1.0
007036_16	7036	16	6753	1.0
007036_17	7036	17	6764	1.0
007036_18	7036	18	6768	1.0
007036_19	7036	19	6770	1.0
007036_20	7036	20	6776	1.0
007037_01	7037	1	1280	1.0
007037_02	7037	2	509	1.0
007037_03	7037	3	6377	1.0
007037_04	7037	4	6970	1.0
007037_05	7037	5	1682	1.0
007037_06	7037	6	4356	1.0
007037_07	7037	7	4014	1.0
007037_08	7037	8	1680	1.0
007037_09	7037	9	6376	1.0
007037_10	7037	10	5995	1.0
007037_11	7037	11	6961	1.0
007037_12	7037	12	5613	1.0
007037_13	7037	13	3108	1.0
007037_14	7037	14	4019	1.0
007037_15	7037	15	6954	1.0
007037_16	7037	16	6953	1.0
007037_17	7037	17	5614	1.0
007037_18	7037	18	69644	1.0
007037_19	7037	19	3105	1.0
007037_20	7037	20	4357	1.0
007038_01	7038	1	1	1.0
007038_02	7038	2	2117	1.0
007038_03	7038	3	2167	1.0
007038_04	7038	4	2194	1.0
007038_05	7038	5	2232	1.0
007038_06	7038	6	2248	1.0
007038_07	7038	7	2294	1.0
007038_08	7038	8	2295	1.0
007038_09	7038	9	2302	1.0
007038_10	7038	10	2311	1.0
007038_11	7038	11	2318	1.0
007038_12	7038	12	2320	1.0
007038_13	7038	13	2321	1.0
007038_14	7038	14	2329	1.0
007038_15	7038	15	2336	1.0
007038_16	7038	16	2387	1.0
007038_17	7038	17	2391	1.0
007038_18	7038	18	2396	1.0
007038_19	7038	19	2427	1.0
007038_20	7038	20	2443	1.0
007040_01	7040	1	26680	1.0
007040_02	7040	2	4018	1.0
007040_03	7040	3	2668	1.0
007040_04	7040	4	1457	1.0
007040_05	7040	5	2683	1.0
007040_06	7040	6	433	1.0
007040_07	7040	7	3082	1.0
007040_08	7040	8	3614	1.0
007040_09	7040	9	597	1.0
007040_10	7040	10	230	1.0
007040_11	7040	11	3624	1.0
007040_12	7040	12	2661	1.0
007040_13	7040	13	2701	1.0
007040_14	7040	14	1090	1.0
007040_15	7040	15	3638	1.0
007040_16	7040	16	1407	1.0
007040_17	7040	17	35836	1.0
007040_18	7040	18	2724	1.0
007040_19	7040	19	3968	1.0
007040_20	7040	20	5459	1.0
007041_01	7041	1	84601	1.0
007041_02	7041	2	4679	1.0
007041_03	7041	3	4676	1.0
007041_04	7041	4	129779	1.0
007041_05	7041	5	1562	1.0
007041_06	7041	6	36517	1.0
007041_07	7041	7	6287	1.0
007041_08	7041	8	60365	1.0
007041_09	7041	9	6290	1.0
007041_10	7041	10	4670	1.0
007041_11	7041	11	1544	1.0
007041_12	7041	12	1541	1.0
007041_13	7041	13	130518	1.0
007041_14	7041	14	35836	1.0
007041_15	7041	15	1526	1.0
007041_16	7041	16	3100	1.0
007041_17	7041	17	34811	1.0
007041_18	7041	18	34800	1.0
007041_19	7041	19	1515	1.0
007041_20	7041	20	6305	1.0
007044_01	7044	1	555	1.0000000000000002
007044_02	7044	2	1266	1.0000000000000002
007044_03	7044	3	27592	1.0000000000000002
007044_04	7044	4	7802	1.0000000000000002
007044_05	7044	5	7299	1.0
007044_06	7044	6	4614	1.0
007044_07	7044	7	4605	1.0
007044_08	7044	8	4587	1.0
007044_09	7044	9	697	1.0
007044_10	7044	10	4563	1.0
007044_11	7044	11	4553	1.0
007044_12	7044	12	4527	1.0
007044_13	7044	13	4518	1.0
007044_14	7044	14	4498	1.0
007044_15	7044	15	4489	1.0
007044_16	7044	16	4477	1.0
007044_17	7044	17	4621	1.0
007044_18	7044	18	4450	1.0
007044_19	7044	19	4447	1.0
007044_20	7044	20	714	1.0
007045_01	7045	1	1580	1.0000000000000002
007045_02	7045	2	5574	1.0000000000000002
007045_03	7045	3	6156	1.0000000000000002
007045_04	7045	4	8665	1.0000000000000002
007045_05	7045	5	95147	1.0
007045_06	7045	6	95163	1.0
007045_07	7045	7	95165	1.0
007045_08	7045	8	2858	1.0
007045_09	7045	9	95182	1.0
007045_10	7045	10	95193	1.0
007045_11	7045	11	2846	1.0
007045_12	7045	12	95475	1.0
007045_13	7045	13	95497	1.0
007045_14	7045	14	95499	1.0
007045_15	7045	15	85881	1.0
007045_16	7045	16	95519	1.0
007045_17	7045	17	95558	1.0
007045_18	7045	18	95771	1.0
007045_19	7045	19	95780	1.0
007045_20	7045	20	95839	1.0
007046_01	7046	1	1300	1.0000000000000002
007046_02	7046	2	92	1.0000000000000002
007046_03	7046	3	8035	1.0000000000000002
007046_04	7046	4	229	1.0000000000000002
007046_05	7046	5	58	1.0000000000000002
007046_06	7046	6	3992	1.0000000000000002
007046_07	7046	7	1480	1.0000000000000002
007046_08	7046	8	2385	1.0000000000000002
007046_09	7046	9	61323	1.0000000000000002
007046_10	7046	10	44828	1.0000000000000002
007046_11	7046	11	7215	1.0000000000000002
007046_12	7046	12	7092	1.0000000000000002
007046_13	7046	13	5434	1.0000000000000002
007046_14	7046	14	7698	1.0000000000000002
007046_15	7046	15	1342	1.0000000000000002
007046_16	7046	16	627	1.0000000000000002
007046_17	7046	17	159	1.0000000000000002
007046_18	7046	18	31410	1.0000000000000002
007046_19	7046	19	2187	1.0000000000000002
007046_20	7046	20	4794	1.0000000000000002
007047_01	7047	1	84601	1.0
007047_02	7047	2	4679	1.0
007047_03	7047	3	4676	1.0
007047_04	7047	4	129779	1.0
007047_05	7047	5	1562	1.0
007047_06	7047	6	36517	1.0
007047_07	7047	7	6287	1.0
007047_08	7047	8	60365	1.0
007047_09	7047	9	6290	1.0
007047_10	7047	10	4670	1.0
007047_11	7047	11	1544	1.0
007047_12	7047	12	1541	1.0
007047_13	7047	13	130518	1.0
007047_14	7047	14	35836	1.0
007047_15	7047	15	1526	1.0
007047_16	7047	16	3100	1.0
007047_17	7047	17	34811	1.0
007047_18	7047	18	34800	1.0
007047_19	7047	19	1515	1.0
007047_20	7047	20	6305	1.0
007048_01	7048	1	7299	1.0000000000000002
007048_02	7048	2	953	1.0000000000000002
007048_03	7048	3	26	1.0000000000000002
007048_04	7048	4	4308	1.0000000000000002
007048_05	7048	5	4008	1.0000000000000002
007048_06	7048	6	2467	1.0000000000000002
007048_07	7048	7	648	1.0000000000000002
007048_08	7048	8	971	1.0000000000000002
007048_09	7048	9	1754	1.0000000000000002
007048_10	7048	10	3362	1.0000000000000002
007048_11	7048	11	671	1.0000000000000002
007048_12	7048	12	2294	1.0000000000000002
007048_13	7048	13	3499	1.0000000000000002
007048_14	7048	14	6341	1.0000000000000002
007048_15	7048	15	1357	1.0000000000000002
007048_16	7048	16	5810	1.0000000000000002
007048_17	7048	17	3272	1.0000000000000002
007048_18	7048	18	6832	1.0000000000000002
007048_19	7048	19	908	1.0000000000000002
007048_20	7048	20	5873	1.0000000000000002
007049_01	7049	1	3249	1.0
007049_02	7049	2	736	1.0
007049_03	7049	3	4144	1.0
007049_04	7049	4	2670	1.0
007049_05	7049	5	3745	1.0
007049_06	7049	6	5608	1.0
007049_07	7049	7	2211	1.0
007049_08	7049	8	1441	1.0
007049_09	7049	9	2212	1.0
007049_10	7049	10	2657	1.0
007049_11	7049	11	4138	1.0
007049_12	7049	12	8943	1.0
007049_13	7049	13	7646	1.0
007049_14	7049	14	5589	1.0
007049_15	7049	15	2652	1.0
007049_16	7049	16	4132	1.0
007049_17	7049	17	4131	1.0
007049_18	7049	18	5581	1.0
007049_19	7049	19	4130	1.0
007049_20	7049	20	2642	1.0
007050_01	7050	1	3253	1.0000000000000002
007050_02	7050	2	46578	1.0000000000000002
007050_03	7050	3	3751	1.0000000000000002
007050_04	7050	4	7297	1.0000000000000002
007050_05	7050	5	2081	1.0000000000000002
007050_06	7050	6	52975	1.0000000000000002
007050_07	7050	7	342	1.0000000000000002
007050_08	7050	8	54259	1.0000000000000002
007050_09	7050	9	4700	1.0000000000000002
007050_10	7050	10	6238	1.0000000000000002
007050_11	7050	11	1641	1.0000000000000002
007050_12	7050	12	293	1.0000000000000002
007050_13	7050	13	39	1.0000000000000002
007050_14	7050	14	4184	1.0
007050_15	7050	15	4218	1.0
007050_16	7050	16	3965	1.0
007050_17	7050	17	3963	1.0
007050_18	7050	18	3952	1.0
007050_19	7050	19	3950	1.0
007050_20	7050	20	3949	1.0
007051_01	7051	1	4725	1.0
007051_02	7051	2	4676	1.0
007051_03	7051	3	4677	1.0
007051_04	7051	4	4679	1.0
007051_05	7051	5	74553	1.0
007051_06	7051	6	4686	1.0
007051_07	7051	7	1711	1.0
007051_08	7051	8	1701	1.0
007051_09	7051	9	4704	1.0
007051_10	7051	10	4709	1.0
007051_11	7051	11	4723	1.0
007051_12	7051	12	1667	1.0
007051_13	7051	13	1665	1.0
007051_14	7051	14	1663	1.0
007051_15	7051	15	4734	1.0
007051_16	7051	16	76251	1.0
007051_17	7051	17	74458	1.0
007051_18	7051	18	1735	1.0
007051_19	7051	19	1755	1.0
007051_20	7051	20	1767	1.0
007052_01	7052	1	3249	1.0
007052_02	7052	2	736	1.0
007052_03	7052	3	4144	1.0
007052_04	7052	4	2670	1.0
007052_05	7052	5	3745	1.0
007052_06	7052	6	5608	1.0
007052_07	7052	7	2211	1.0
007052_08	7052	8	1441	1.0
007052_09	7052	9	2212	1.0
007052_10	7052	10	2657	1.0
007052_11	7052	11	4138	1.0
007052_12	7052	12	8943	1.0
007052_13	7052	13	7646	1.0
007052_14	7052	14	5589	1.0
007052_15	7052	15	2652	1.0
007052_16	7052	16	4132	1.0
007052_17	7052	17	4131	1.0
007052_18	7052	18	5581	1.0
007052_19	7052	19	4130	1.0
007052_20	7052	20	2642	1.0
007053_01	7053	1	1	1.0
007053_02	7053	2	3949	1.0
007053_03	7053	3	3948	1.0
007053_04	7053	4	3932	1.0
007053_05	7053	5	3928	1.0
007053_06	7053	6	3911	1.0
007053_07	7053	7	3910	1.0
007053_08	7053	8	3897	1.0
007053_09	7053	9	3871	1.0
007053_10	7053	10	3859	1.0
007053_11	7053	11	3852	1.0
007053_12	7053	12	3849	1.0
007053_13	7053	13	3816	1.0
007053_14	7053	14	3811	1.0
007053_15	7053	15	3801	1.0
007053_16	7053	16	3793	1.0
007053_17	7053	17	3789	1.0
007053_18	7053	18	3751	1.0
007053_19	7053	19	3739	1.0
007053_20	7053	20	3735	1.0
007054_01	7054	1	7299	1.0
007054_02	7054	2	4889	1.0
007054_03	7054	3	1187	1.0
007054_04	7054	4	4890	1.0
007054_05	7054	5	1185	1.0
007054_06	7054	6	4902	1.0
007054_07	7054	7	4903	1.0
007054_08	7054	8	1179	1.0
007054_09	7054	9	1189	1.0
007054_10	7054	10	1178	1.0
007054_11	7054	11	4914	1.0
007054_12	7054	12	4921	1.0
007054_13	7054	13	1171	1.0
007054_14	7054	14	4967	1.0
007054_15	7054	15	4969	1.0
007054_16	7054	16	4970	1.0
007054_17	7054	17	4973	1.0
007054_18	7054	18	1177	1.0
007054_19	7054	19	4980	1.0
007054_20	7054	20	4881	1.0
007055_01	7055	1	1	1.0
007055_02	7055	2	3949	1.0
007055_03	7055	3	3948	1.0
007055_04	7055	4	3932	1.0
007055_05	7055	5	3928	1.0
007055_06	7055	6	3911	1.0
007055_07	7055	7	3910	1.0
007055_08	7055	8	3897	1.0
007055_09	7055	9	3871	1.0
007055_10	7055	10	3859	1.0
007055_11	7055	11	3852	1.0
007055_12	7055	12	3849	1.0
007055_13	7055	13	3816	1.0
007055_14	7055	14	3811	1.0
007055_15	7055	15	3801	1.0
007055_16	7055	16	3793	1.0
007055_17	7055	17	3789	1.0
007055_18	7055	18	3751	1.0
007055_19	7055	19	3739	1.0
007055_20	7055	20	3735	1.0
007056_01	7056	1	1	1.0
007056_02	7056	2	55820	1.0
007056_03	7056	3	596	1.0
007056_04	7056	4	595	1.0
007056_05	7056	5	594	1.0
007056_06	7056	6	592	1.0
007056_07	7056	7	588	1.0
007056_08	7056	8	68358	1.0
007056_09	7056	9	55765	1.0
007056_10	7056	10	2973	1.0
007056_11	7056	11	6783	1.0
007056_12	7056	12	6787	1.0
007056_13	7056	13	6796	1.0
007056_14	7056	14	37741	1.0
007056_15	7056	15	555	1.0
007056_16	7056	16	38061	1.0
007056_17	7056	17	2993	1.0
007056_18	7056	18	2997	1.0
007056_19	7056	19	68954	1.0
007056_20	7056	20	1517	1.0
007057_01	7057	1	1	1.0
007057_02	7057	2	3949	1.0
007057_03	7057	3	3948	1.0
007057_04	7057	4	3932	1.0
007057_05	7057	5	3928	1.0
007057_06	7057	6	3911	1.0
007057_07	7057	7	3910	1.0
007057_08	7057	8	3897	1.0
007057_09	7057	9	3871	1.0
007057_10	7057	10	3859	1.0
007057_11	7057	11	3852	1.0
007057_12	7057	12	3849	1.0
007057_13	7057	13	3816	1.0
007057_14	7057	14	3811	1.0
007057_15	7057	15	3801	1.0
007057_16	7057	16	3793	1.0
007057_17	7057	17	3789	1.0
007057_18	7057	18	3751	1.0
007057_19	7057	19	3739	1.0
007057_20	7057	20	3735	1.0
007058_01	7058	1	1	1.0
007058_02	7058	2	3949	1.0
007058_03	7058	3	3948	1.0
007058_04	7058	4	3932	1.0
007058_05	7058	5	3928	1.0
007058_06	7058	6	3911	1.0
007058_07	7058	7	3910	1.0
007058_08	7058	8	3897	1.0
007058_09	7058	9	3871	1.0
007058_10	7058	10	3859	1.0
007058_11	7058	11	3852	1.0
007058_12	7058	12	3849	1.0
007058_13	7058	13	3816	1.0
007058_14	7058	14	3811	1.0
007058_15	7058	15	3801	1.0
007058_16	7058	16	3793	1.0
007058_17	7058	17	3789	1.0
007058_18	7058	18	3751	1.0
007058_19	7058	19	3739	1.0
007058_20	7058	20	3735	1.0
007059_01	7059	1	7299	1.0
007059_02	7059	2	4217	1.0
007059_03	7059	3	4218	1.0
007059_04	7059	4	1059	1.0
007059_05	7059	5	4225	1.0
007059_06	7059	6	4232	1.0
007059_07	7059	7	4259	1.0
007059_08	7059	8	4211	1.0
007059_09	7059	9	4263	1.0
007059_10	7059	10	4308	1.0
007059_11	7059	11	4327	1.0
007059_12	7059	12	4333	1.0
007059_13	7059	13	4347	1.0
007059_14	7059	14	1042	1.0
007059_15	7059	15	1041	1.0
007059_16	7059	16	4292	1.0
007059_17	7059	17	4359	1.0
007059_18	7059	18	1066	1.0
007059_19	7059	19	4210	1.0
007059_20	7059	20	4080	1.0
007060_01	7060	1	4995	1.0000000000000002
007060_02	7060	2	6711	1.0000000000000002
007060_03	7060	3	7299	1.0
007060_04	7060	4	6618	1.0
007060_05	7060	5	6620	1.0
007060_06	7060	6	6636	1.0
007060_07	7060	7	6639	1.0
007060_08	7060	8	6644	1.0
007060_09	7060	9	48394	1.0
007060_10	7060	10	6650	1.0
007060_11	7060	11	1982	1.0
007060_12	7060	12	6660	1.0
007060_13	7060	13	6667	1.0
007060_14	7060	14	1968	1.0
007060_15	7060	15	48032	1.0
007060_16	7060	16	6671	1.0
007060_17	7060	17	1963	1.0
007060_18	7060	18	1957	1.0
007060_19	7060	19	6684	1.0
007060_20	7060	20	1953	1.0
007061_01	7061	1	1	1.0
007061_02	7061	2	3949	1.0
007061_03	7061	3	3948	1.0
007061_04	7061	4	3932	1.0
007061_05	7061	5	3928	1.0
007061_06	7061	6	3911	1.0
007061_07	7061	7	3910	1.0
007061_08	7061	8	3897	1.0
007061_09	7061	9	3871	1.0
007061_10	7061	10	3859	1.0
007061_11	7061	11	3852	1.0
007061_12	7061	12	3849	1.0
007061_13	7061	13	3816	1.0
007061_14	7061	14	3811	1.0
007061_15	7061	15	3801	1.0
007061_16	7061	16	3793	1.0
007061_17	7061	17	3789	1.0
007061_18	7061	18	3751	1.0
007061_19	7061	19	3739	1.0
007061_20	7061	20	3735	1.0
007062_01	7062	1	1	1.0
007062_02	7062	2	3949	1.0
007062_03	7062	3	3948	1.0
007062_04	7062	4	3932	1.0
007062_05	7062	5	3928	1.0
007062_06	7062	6	3911	1.0
007062_07	7062	7	3910	1.0
007062_08	7062	8	3897	1.0
007062_09	7062	9	3871	1.0
007062_10	7062	10	3859	1.0
007062_11	7062	11	3852	1.0
007062_12	7062	12	3849	1.0
007062_13	7062	13	3816	1.0
007062_14	7062	14	3811	1.0
007062_15	7062	15	3801	1.0
007062_16	7062	16	3793	1.0
007062_17	7062	17	3789	1.0
007062_18	7062	18	3751	1.0
007062_19	7062	19	3739	1.0
007062_20	7062	20	3735	1.0
007063_01	7063	1	5418	1.0000000000000002
007063_02	7063	2	3285	1.0
007063_03	7063	3	82848	1.0
007063_04	7063	4	3262	1.0
007063_05	7063	5	3246	1.0
007063_06	7063	6	84799	1.0
007063_07	7063	7	3224	1.0
007063_08	7063	8	84954	1.0
007063_09	7063	9	3204	1.0
007063_10	7063	10	3300	1.0
007063_11	7063	11	3396	1.0
007063_12	7063	12	3198	1.0
007063_13	7063	13	3196	1.0
007063_14	7063	14	85316	1.0
007063_15	7063	15	3175	1.0
007063_16	7063	16	86066	1.0
007063_17	7063	17	3153	1.0
007063_18	7063	18	86504	1.0
007063_19	7063	19	3129	1.0
007063_20	7063	20	3200	1.0
007064_01	7064	1	4754	1.0000000000000002
007064_02	7064	2	8958	1.0000000000000002
007064_03	7064	3	2968	1.0000000000000002
007064_04	7064	4	4007	1.0000000000000002
007064_05	7064	5	37386	1.0000000000000002
007064_06	7064	6	7323	1.0000000000000002
007064_07	7064	7	3101	1.0000000000000002
007064_08	7064	8	8914	1.0000000000000002
007064_09	7064	9	1625	1.0000000000000002
007064_10	7064	10	3438	1.0000000000000002
007064_11	7064	11	1189	1.0000000000000002
007064_12	7064	12	2000	1.0000000000000002
007064_13	7064	13	7082	1.0
007064_14	7064	14	6920	1.0
007064_15	7064	15	1425	1.0
007064_16	7064	16	1423	1.0
007064_17	7064	17	6932	1.0
007064_18	7064	18	6945	1.0
007064_19	7064	19	7124	1.0
007064_20	7064	20	6948	1.0
007065_01	7065	1	1059	1.0
007065_02	7065	2	60161	1.0
007065_03	7065	3	410	1.0
007065_04	7065	4	830	1.0
007065_05	7065	5	34048	1.0
007065_06	7065	6	6787	1.0
007065_07	7065	7	60126	1.0
007065_08	7065	8	67734	1.0
007065_09	7065	9	67788	1.0
007065_10	7065	10	104841	1.0
007065_11	7065	11	53993	1.0
007065_12	7065	12	2997	1.0
007065_13	7065	13	34150	1.0
007065_14	7065	14	2338	1.0
007065_15	7065	15	1235	1.0
007065_16	7065	16	68135	1.0
007065_17	7065	17	49649	1.0
007065_18	7065	18	380	1.0
007065_19	7065	19	4679	1.0
007065_20	7065	20	5378	1.0
007067_01	7067	1	3310	1.0
007067_02	7067	2	2708	1.0
007067_03	7067	3	2692	1.0
007067_04	7067	4	2691	1.0
007067_05	7067	5	93326	1.0
007067_06	7067	6	2683	1.0
007067_07	7067	7	93510	1.0
007067_08	7067	8	2677	1.0
007067_09	7067	9	2712	1.0
007067_10	7067	10	2671	1.0
007067_11	7067	11	94677	1.0
007067_12	7067	12	94959	1.0
007067_13	7067	13	2599	1.0
007067_14	7067	14	95167	1.0
007067_15	7067	15	2583	1.0
007067_16	7067	16	2571	1.0
007067_17	7067	17	2551	1.0
007067_18	7067	18	2657	1.0
007067_19	7067	19	2541	1.0
007067_20	7067	20	2730	1.0
007069_01	7069	1	6832	1.0000000000000002
007069_02	7069	2	6636	1.0000000000000002
007069_03	7069	3	1517	1.0000000000000002
007069_04	7069	4	3198	1.0000000000000002
007069_05	7069	5	3105	1.0000000000000002
007069_06	7069	6	4262	1.0000000000000002
007069_07	7069	7	7647	1.0000000000000002
007069_08	7069	8	953	1.0000000000000002
007069_09	7069	9	671	1.0000000000000002
007069_10	7069	10	7048	1.0000000000000002
007069_11	7069	11	1090	1.0000000000000002
007069_12	7069	12	3499	1.0000000000000002
007069_13	7069	13	1094	1.0
007069_14	7069	14	4029	1.0
007069_15	7069	15	4034	1.0
007069_16	7069	16	7299	1.0
007069_17	7069	17	4022	1.0
007069_18	7069	18	1088	1.0
007069_19	7069	19	1086	1.0
007069_20	7069	20	4077	1.0
007070_01	7070	1	1	1.0
007070_02	7070	2	3949	1.0
007070_03	7070	3	3948	1.0
007070_04	7070	4	3932	1.0
007070_05	7070	5	3928	1.0
007070_06	7070	6	3911	1.0
007070_07	7070	7	3910	1.0
007070_08	7070	8	3897	1.0
007070_09	7070	9	3871	1.0
007070_10	7070	10	3859	1.0
007070_11	7070	11	3852	1.0
007070_12	7070	12	3849	1.0
007070_13	7070	13	3816	1.0
007070_14	7070	14	3811	1.0
007070_15	7070	15	3801	1.0
007070_16	7070	16	3793	1.0
007070_17	7070	17	3789	1.0
007070_18	7070	18	3751	1.0
007070_19	7070	19	3739	1.0
007070_20	7070	20	3735	1.0
007071_01	7071	1	1682	1.0
007071_02	7071	2	117533	1.0
007071_03	7071	3	117531	1.0
007071_04	7071	4	1584	1.0
007071_05	7071	5	117364	1.0
007071_06	7071	6	33794	1.0
007071_07	7071	7	116897	1.0
007071_08	7071	8	116799	1.0
007071_09	7071	9	5120	1.0
007071_10	7071	10	115569	1.0
007071_11	7071	11	1580	1.0
007071_12	7071	12	1639	1.0
007071_13	7071	13	1653	1.0
007071_14	7071	14	114678	1.0
007071_15	7071	15	1673	1.0
007071_16	7071	16	37741	1.0
007071_17	7071	17	1732	1.0
007071_18	7071	18	1748	1.0
007071_19	7071	19	4993	1.0
007071_20	7071	20	39292	1.0
007072_01	7072	1	2001	1.0
007072_02	7072	2	2402	1.0
007072_03	7072	3	106766	1.0
007072_04	7072	4	2395	1.0
007072_05	7072	5	106782	1.0
007072_06	7072	6	5299	1.0
007072_07	7072	7	27002	1.0
007072_08	7072	8	2391	1.0
007072_09	7072	9	892	1.0
007072_10	7072	10	893	1.0
007072_11	7072	11	5303	1.0
007072_12	7072	12	27020	1.0
007072_13	7072	13	899	1.0
007072_14	7072	14	2403	1.0
007072_15	7072	15	148626	1.0
007072_16	7072	16	27032	1.0
007072_17	7072	17	106916	1.0
007072_18	7072	18	106920	1.0
007072_19	7072	19	52328	1.0
007072_20	7072	20	107406	1.0
007073_01	7073	1	3249	1.0
007073_02	7073	2	736	1.0
007073_03	7073	3	4144	1.0
007073_04	7073	4	2670	1.0
007073_05	7073	5	3745	1.0
007073_06	7073	6	5608	1.0
007073_07	7073	7	2211	1.0
007073_08	7073	8	1441	1.0
007073_09	7073	9	2212	1.0
007073_10	7073	10	2657	1.0
007073_11	7073	11	4138	1.0
007073_12	7073	12	8943	1.0
007073_13	7073	13	7646	1.0
007073_14	7073	14	5589	1.0
007073_15	7073	15	2652	1.0
007073_16	7073	16	4132	1.0
007073_17	7073	17	4131	1.0
007073_18	7073	18	5581	1.0
007073_19	7073	19	4130	1.0
007073_20	7073	20	2642	1.0
007074_01	7074	1	1	1.0
007074_02	7074	2	3949	1.0
007074_03	7074	3	3948	1.0
007074_04	7074	4	3932	1.0
007074_05	7074	5	3928	1.0
007074_06	7074	6	3911	1.0
007074_07	7074	7	3910	1.0
007074_08	7074	8	3897	1.0
007074_09	7074	9	3871	1.0
007074_10	7074	10	3859	1.0
007074_11	7074	11	3852	1.0
007074_12	7074	12	3849	1.0
007074_13	7074	13	3816	1.0
007074_14	7074	14	3811	1.0
007074_15	7074	15	3801	1.0
007074_16	7074	16	3793	1.0
007074_17	7074	17	3789	1.0
007074_18	7074	18	3751	1.0
007074_19	7074	19	3739	1.0
007074_20	7074	20	3735	1.0
007075_01	7075	1	1	1.0
007075_02	7075	2	3949	1.0
007075_03	7075	3	3948	1.0
007075_04	7075	4	3932	1.0
007075_05	7075	5	3928	1.0
007075_06	7075	6	3911	1.0
007075_07	7075	7	3910	1.0
007075_08	7075	8	3897	1.0
007075_09	7075	9	3871	1.0
007075_10	7075	10	3859	1.0
007075_11	7075	11	3852	1.0
007075_12	7075	12	3849	1.0
007075_13	7075	13	3816	1.0
007075_14	7075	14	3811	1.0
007075_15	7075	15	3801	1.0
007075_16	7075	16	3793	1.0
007075_17	7075	17	3789	1.0
007075_18	7075	18	3751	1.0
007075_19	7075	19	3739	1.0
007075_20	7075	20	3735	1.0
007076_01	7076	1	1590	1.0000000000000002
