id	user_id	movie_id	rating	rated_at
00000000-0000-0000-0000-000000000318_103341	00000000-0000-0000-0000-000000000318	103341	4.5	2015-02-22 04:27:17+09
00000000-0000-0000-0000-000000000318_103384	00000000-0000-0000-0000-000000000318	103384	3.5	2014-11-30 02:01:06+09
00000000-0000-0000-0000-000000000318_103810	00000000-0000-0000-0000-000000000318	103810	3.5	2014-11-30 02:03:06+09
00000000-0000-0000-0000-000000000318_104243	00000000-0000-0000-0000-000000000318	104243	3	2016-12-31 20:59:42+09
00000000-0000-0000-0000-000000000318_105197	00000000-0000-0000-0000-000000000318	105197	3.5	2014-10-31 03:29:14+09
00000000-0000-0000-0000-000000000318_105213	00000000-0000-0000-0000-000000000318	105213	3.5	2014-11-30 02:00:42+09
00000000-0000-0000-0000-000000000318_105250	00000000-0000-0000-0000-000000000318	105250	4	2014-10-19 00:31:23+09
00000000-0000-0000-0000-000000000318_105254	00000000-0000-0000-0000-000000000318	105254	4	2015-08-09 03:47:18+09
00000000-0000-0000-0000-000000000318_106487	00000000-0000-0000-0000-000000000318	106487	4	2014-10-18 03:24:01+09
00000000-0000-0000-0000-000000000318_106489	00000000-0000-0000-0000-000000000318	106489	3.5	2014-10-31 03:29:07+09
00000000-0000-0000-0000-000000000318_106648	00000000-0000-0000-0000-000000000318	106648	3	2015-09-16 06:05:42+09
00000000-0000-0000-0000-000000000318_106873	00000000-0000-0000-0000-000000000318	106873	3	2016-02-20 18:52:38+09
00000000-0000-0000-0000-000000000318_106918	00000000-0000-0000-0000-000000000318	106918	4	2015-03-25 17:12:36+09
00000000-0000-0000-0000-000000000318_106920	00000000-0000-0000-0000-000000000318	106920	3	2015-06-20 03:10:15+09
00000000-0000-0000-0000-000000000318_107141	00000000-0000-0000-0000-000000000318	107141	3.5	2015-05-27 05:09:41+09
00000000-0000-0000-0000-000000000318_108729	00000000-0000-0000-0000-000000000318	108729	4	2016-12-10 07:10:53+09
00000000-0000-0000-0000-000000000318_108928	00000000-0000-0000-0000-000000000318	108928	3	2014-10-31 03:30:33+09
00000000-0000-0000-0000-000000000318_109187	00000000-0000-0000-0000-000000000318	109187	3.5	2018-05-04 18:40:02+09
00000000-0000-0000-0000-000000000318_109374	00000000-0000-0000-0000-000000000318	109374	4	2015-10-17 04:09:00+09
00000000-0000-0000-0000-000000000318_109383	00000000-0000-0000-0000-000000000318	109383	3.5	2015-02-12 00:52:51+09
00000000-0000-0000-0000-000000000318_109487	00000000-0000-0000-0000-000000000318	109487	5	2015-01-14 17:38:16+09
00000000-0000-0000-0000-000000000318_109968	00000000-0000-0000-0000-000000000318	109968	3.5	2015-05-23 01:36:24+09
00000000-0000-0000-0000-000000000318_110102	00000000-0000-0000-0000-000000000318	110102	3.5	2014-11-30 01:50:28+09
00000000-0000-0000-0000-000000000318_110730	00000000-0000-0000-0000-000000000318	110730	2.5	2014-10-31 03:30:24+09
00000000-0000-0000-0000-000000000318_111360	00000000-0000-0000-0000-000000000318	111360	3	2018-05-20 17:57:48+09
00000000-0000-0000-0000-000000000318_111364	00000000-0000-0000-0000-000000000318	111364	3	2014-11-08 22:14:51+09
00000000-0000-0000-0000-000000000318_111817	00000000-0000-0000-0000-000000000318	111817	3.5	2015-08-16 02:55:31+09
00000000-0000-0000-0000-000000000318_113348	00000000-0000-0000-0000-000000000318	113348	3.5	2014-11-30 01:30:24+09
00000000-0000-0000-0000-000000000318_114678	00000000-0000-0000-0000-000000000318	114678	4	2017-07-30 05:30:41+09
00000000-0000-0000-0000-000000000318_114847	00000000-0000-0000-0000-000000000318	114847	3	2015-06-27 18:42:36+09
00000000-0000-0000-0000-000000000318_115569	00000000-0000-0000-0000-000000000318	115569	4	2015-04-08 20:12:07+09
00000000-0000-0000-0000-000000000318_116505	00000000-0000-0000-0000-000000000318	116505	3	2015-11-10 21:49:17+09
00000000-0000-0000-0000-000000000318_116797	00000000-0000-0000-0000-000000000318	116797	3.5	2015-03-20 01:50:23+09
00000000-0000-0000-0000-000000000318_116799	00000000-0000-0000-0000-000000000318	116799	4	2015-03-30 00:48:00+09
00000000-0000-0000-0000-000000000318_116823	00000000-0000-0000-0000-000000000318	116823	2.5	2015-05-23 21:02:03+09
00000000-0000-0000-0000-000000000318_116897	00000000-0000-0000-0000-000000000318	116897	4.5	2015-07-20 17:43:04+09
00000000-0000-0000-0000-000000000318_117364	00000000-0000-0000-0000-000000000318	117364	4	2018-09-05 22:04:30+09
00000000-0000-0000-0000-000000000318_117531	00000000-0000-0000-0000-000000000318	117531	5	2015-03-13 22:02:19+09
00000000-0000-0000-0000-000000000318_117533	00000000-0000-0000-0000-000000000318	117533	4.5	2018-08-24 00:09:40+09
00000000-0000-0000-0000-000000000318_117545	00000000-0000-0000-0000-000000000318	117545	4	2015-05-31 16:25:03+09
00000000-0000-0000-0000-000000000318_117849	00000000-0000-0000-0000-000000000318	117849	4.5	2015-04-03 07:19:11+09
00000000-0000-0000-0000-000000000318_118696	00000000-0000-0000-0000-000000000318	118696	3	2015-03-15 04:34:49+09
00000000-0000-0000-0000-000000000318_118784	00000000-0000-0000-0000-000000000318	118784	3.5	2014-12-19 18:56:11+09
00000000-0000-0000-0000-000000000318_118880	00000000-0000-0000-0000-000000000318	118880	4	2015-05-31 16:24:07+09
00000000-0000-0000-0000-000000000318_120478	00000000-0000-0000-0000-000000000318	120478	4.5	2018-08-24 00:20:21+09
00000000-0000-0000-0000-000000000318_120761	00000000-0000-0000-0000-000000000318	120761	3.5	2015-03-29 06:39:57+09
00000000-0000-0000-0000-000000000318_121169	00000000-0000-0000-0000-000000000318	121169	3.5	2015-05-31 16:25:49+09
00000000-0000-0000-0000-000000000318_122882	00000000-0000-0000-0000-000000000318	122882	3	2015-08-01 01:57:11+09
00000000-0000-0000-0000-000000000318_122886	00000000-0000-0000-0000-000000000318	122886	3	2015-12-29 22:08:35+09
00000000-0000-0000-0000-000000000318_122906	00000000-0000-0000-0000-000000000318	122906	4	2018-07-30 01:19:16+09
00000000-0000-0000-0000-000000000318_124853	00000000-0000-0000-0000-000000000318	124853	4	2015-04-18 04:32:45+09
00000000-0000-0000-0000-000000000318_127114	00000000-0000-0000-0000-000000000318	127114	4	2015-11-19 03:24:36+09
00000000-0000-0000-0000-000000000318_127172	00000000-0000-0000-0000-000000000318	127172	3.5	2015-02-01 20:12:28+09
00000000-0000-0000-0000-000000000318_127180	00000000-0000-0000-0000-000000000318	127180	4	2015-02-01 20:12:18+09
00000000-0000-0000-0000-000000000318_127204	00000000-0000-0000-0000-000000000318	127204	4.5	2015-12-06 03:00:23+09
00000000-0000-0000-0000-000000000318_127298	00000000-0000-0000-0000-000000000318	127298	4.5	2015-07-09 06:39:17+09
00000000-0000-0000-0000-000000000318_128360	00000000-0000-0000-0000-000000000318	128360	3	2016-02-28 10:02:16+09
00000000-0000-0000-0000-000000000318_128900	00000000-0000-0000-0000-000000000318	128900	4.5	2015-02-21 03:09:18+09
00000000-0000-0000-0000-000000000318_128902	00000000-0000-0000-0000-000000000318	128902	4	2015-02-21 03:16:16+09
00000000-0000-0000-0000-000000000318_128991	00000000-0000-0000-0000-000000000318	128991	4.5	2015-03-21 20:25:05+09
00000000-0000-0000-0000-000000000318_133771	00000000-0000-0000-0000-000000000318	133771	3.5	2017-01-19 05:51:25+09
00000000-0000-0000-0000-000000000318_133802	00000000-0000-0000-0000-000000000318	133802	4.5	2015-07-20 17:42:05+09
00000000-0000-0000-0000-000000000318_134019	00000000-0000-0000-0000-000000000318	134019	3.5	2015-10-06 21:57:01+09
00000000-0000-0000-0000-000000000318_134170	00000000-0000-0000-0000-000000000318	134170	3	2015-11-25 00:28:04+09
00000000-0000-0000-0000-000000000318_134214	00000000-0000-0000-0000-000000000318	134214	4	2016-01-05 21:12:39+09
00000000-0000-0000-0000-000000000318_134796	00000000-0000-0000-0000-000000000318	134796	5	2015-11-08 04:36:01+09
00000000-0000-0000-0000-000000000318_134853	00000000-0000-0000-0000-000000000318	134853	4.5	2016-03-27 08:44:22+09
00000000-0000-0000-0000-000000000318_134881	00000000-0000-0000-0000-000000000318	134881	4	2016-01-05 21:13:51+09
00000000-0000-0000-0000-000000000318_135143	00000000-0000-0000-0000-000000000318	135143	4.5	2017-12-08 06:22:33+09
00000000-0000-0000-0000-000000000318_136024	00000000-0000-0000-0000-000000000318	136024	3	2016-02-19 21:50:25+09
00000000-0000-0000-0000-000000000318_137337	00000000-0000-0000-0000-000000000318	137337	4	2015-09-06 19:06:04+09
00000000-0000-0000-0000-000000000318_138036	00000000-0000-0000-0000-000000000318	138036	3	2016-01-19 02:10:56+09
00000000-0000-0000-0000-000000000318_138966	00000000-0000-0000-0000-000000000318	138966	5	2015-11-14 23:35:31+09
00000000-0000-0000-0000-000000000318_140162	00000000-0000-0000-0000-000000000318	140162	4.5	2015-12-22 02:12:29+09
00000000-0000-0000-0000-000000000318_140737	00000000-0000-0000-0000-000000000318	140737	3.5	2015-12-16 07:23:33+09
00000000-0000-0000-0000-000000000318_140816	00000000-0000-0000-0000-000000000318	140816	4.5	2015-11-10 21:42:56+09
00000000-0000-0000-0000-000000000318_142456	00000000-0000-0000-0000-000000000318	142456	3.5	2017-07-30 05:30:48+09
00000000-0000-0000-0000-000000000318_143355	00000000-0000-0000-0000-000000000318	143355	3.5	2017-12-08 06:25:39+09
00000000-0000-0000-0000-000000000318_143525	00000000-0000-0000-0000-000000000318	143525	4	2015-10-22 20:05:51+09
00000000-0000-0000-0000-000000000318_143859	00000000-0000-0000-0000-000000000318	143859	4	2016-12-13 16:38:48+09
00000000-0000-0000-0000-000000000318_143896	00000000-0000-0000-0000-000000000318	143896	4.5	2018-08-24 00:08:19+09
00000000-0000-0000-0000-000000000318_144478	00000000-0000-0000-0000-000000000318	144478	4.5	2015-12-27 21:18:19+09
00000000-0000-0000-0000-000000000318_145080	00000000-0000-0000-0000-000000000318	145080	2.5	2018-05-14 03:29:47+09
00000000-0000-0000-0000-000000000318_147002	00000000-0000-0000-0000-000000000318	147002	4	2017-08-09 00:45:52+09
00000000-0000-0000-0000-000000000318_148424	00000000-0000-0000-0000-000000000318	148424	4.5	2016-03-11 06:44:03+09
00000000-0000-0000-0000-000000000318_148626	00000000-0000-0000-0000-000000000318	148626	4.5	2015-12-31 20:47:20+09
00000000-0000-0000-0000-000000000318_150696	00000000-0000-0000-0000-000000000318	150696	4.5	2018-08-24 00:03:59+09
00000000-0000-0000-0000-000000000318_152065	00000000-0000-0000-0000-000000000318	152065	3.5	2016-12-26 01:27:06+09
00000000-0000-0000-0000-000000000318_155774	00000000-0000-0000-0000-000000000318	155774	3.5	2016-12-26 20:05:32+09
00000000-0000-0000-0000-000000000318_158238	00000000-0000-0000-0000-000000000318	158238	4.5	2017-10-12 02:34:26+09
00000000-0000-0000-0000-000000000318_158842	00000000-0000-0000-0000-000000000318	158842	3.5	2017-08-09 00:39:31+09
00000000-0000-0000-0000-000000000318_158972	00000000-0000-0000-0000-000000000318	158972	4	2017-10-12 02:34:43+09
00000000-0000-0000-0000-000000000318_159976	00000000-0000-0000-0000-000000000318	159976	4.5	2018-09-07 00:14:29+09
00000000-0000-0000-0000-000000000318_160563	00000000-0000-0000-0000-000000000318	160563	3.5	2017-12-08 06:23:04+09
00000000-0000-0000-0000-000000000318_160684	00000000-0000-0000-0000-000000000318	160684	3.5	2017-01-19 05:51:37+09
00000000-0000-0000-0000-000000000318_162578	00000000-0000-0000-0000-000000000318	162578	4	2018-05-04 18:39:34+09
00000000-0000-0000-0000-000000000318_165969	00000000-0000-0000-0000-000000000318	165969	4.5	2016-12-10 07:00:59+09
00000000-0000-0000-0000-000000000318_166528	00000000-0000-0000-0000-000000000318	166528	4	2017-12-08 06:25:10+09
00000000-0000-0000-0000-000000000318_168492	00000000-0000-0000-0000-000000000318	168492	4	2018-02-19 07:12:44+09
00000000-0000-0000-0000-000000000318_168612	00000000-0000-0000-0000-000000000318	168612	3.5	2017-11-19 06:42:58+09
00000000-0000-0000-0000-000000000318_170355	00000000-0000-0000-0000-000000000318	170355	3	2018-09-05 22:06:53+09
00000000-0000-0000-0000-000000000318_171011	00000000-0000-0000-0000-000000000318	171011	4.5	2018-08-03 22:38:55+09
00000000-0000-0000-0000-000000000318_171495	00000000-0000-0000-0000-000000000318	171495	5	2018-01-25 05:40:06+09
00000000-0000-0000-0000-000000000318_173197	00000000-0000-0000-0000-000000000318	173197	4	2017-11-29 07:25:27+09
00000000-0000-0000-0000-000000000318_173291	00000000-0000-0000-0000-000000000318	173291	2	2017-11-29 07:24:55+09
00000000-0000-0000-0000-000000000318_173317	00000000-0000-0000-0000-000000000318	173317	4.5	2018-08-23 23:52:22+09
00000000-0000-0000-0000-000000000318_176371	00000000-0000-0000-0000-000000000318	176371	4.5	2018-01-31 05:57:36+09
00000000-0000-0000-0000-000000000318_177593	00000000-0000-0000-0000-000000000318	177593	4.5	2018-01-25 05:35:06+09
00000000-0000-0000-0000-000000000318_179135	00000000-0000-0000-0000-000000000318	179135	5	2018-08-11 05:10:30+09
00000000-0000-0000-0000-000000000318_182715	00000000-0000-0000-0000-000000000318	182715	3.5	2018-09-05 22:03:48+09
00000000-0000-0000-0000-000000000318_184245	00000000-0000-0000-0000-000000000318	184245	5	2018-02-05 05:00:14+09
00000000-0000-0000-0000-000000000318_188675	00000000-0000-0000-0000-000000000318	188675	3.5	2018-08-23 23:44:30+09
00000000-0000-0000-0000-000000000318_188833	00000000-0000-0000-0000-000000000318	188833	4.5	2018-08-23 23:52:51+09
00000000-0000-0000-0000-000000000318_189381	00000000-0000-0000-0000-000000000318	189381	2.5	2018-09-05 06:53:08+09
00000000-0000-0000-0000-000000000319_000110	00000000-0000-0000-0000-000000000319	110	4.5	2016-04-23 04:01:52+09
00000000-0000-0000-0000-000000000319_000293	00000000-0000-0000-0000-000000000319	293	5	2016-04-23 04:02:28+09
00000000-0000-0000-0000-000000000319_000318	00000000-0000-0000-0000-000000000319	318	4.5	2016-04-23 04:01:38+09
00000000-0000-0000-0000-000000000319_000356	00000000-0000-0000-0000-000000000319	356	4	2016-04-23 04:07:59+09
00000000-0000-0000-0000-000000000319_000364	00000000-0000-0000-0000-000000000319	364	5	2016-04-23 04:02:51+09
00000000-0000-0000-0000-000000000319_000527	00000000-0000-0000-0000-000000000319	527	5	2016-04-23 04:00:22+09
00000000-0000-0000-0000-000000000319_000588	00000000-0000-0000-0000-000000000319	588	5	2016-04-23 04:05:28+09
00000000-0000-0000-0000-000000000319_000595	00000000-0000-0000-0000-000000000319	595	4	2016-04-23 04:06:12+09
00000000-0000-0000-0000-000000000319_000858	00000000-0000-0000-0000-000000000319	858	5	2016-04-23 04:00:51+09
00000000-0000-0000-0000-000000000319_000912	00000000-0000-0000-0000-000000000319	912	4.5	2016-04-23 04:08:09+09
00000000-0000-0000-0000-000000000319_001221	00000000-0000-0000-0000-000000000319	1221	5	2016-04-23 04:02:05+09
00000000-0000-0000-0000-000000000319_001907	00000000-0000-0000-0000-000000000319	1907	4	2016-04-23 04:06:14+09
00000000-0000-0000-0000-000000000319_002571	00000000-0000-0000-0000-000000000319	2571	5	2016-04-23 04:00:31+09
00000000-0000-0000-0000-000000000319_002687	00000000-0000-0000-0000-000000000319	2687	5	2016-04-23 04:05:26+09
00000000-0000-0000-0000-000000000319_002959	00000000-0000-0000-0000-000000000319	2959	4	2016-04-23 04:06:26+09
00000000-0000-0000-0000-000000000319_006377	00000000-0000-0000-0000-000000000319	6377	3.5	2016-04-23 04:06:32+09
00000000-0000-0000-0000-000000000319_006942	00000000-0000-0000-0000-000000000319	6942	4	2016-04-23 04:03:01+09
00000000-0000-0000-0000-000000000319_007293	00000000-0000-0000-0000-000000000319	7293	4	2016-04-23 03:58:07+09
00000000-0000-0000-0000-000000000319_058559	00000000-0000-0000-0000-000000000319	58559	5	2016-04-23 03:59:03+09
00000000-0000-0000-0000-000000000319_060069	00000000-0000-0000-0000-000000000319	60069	5	2016-04-23 04:00:59+09
00000000-0000-0000-0000-000000000319_069844	00000000-0000-0000-0000-000000000319	69844	4.5	2016-04-23 04:02:26+09
00000000-0000-0000-0000-000000000319_079132	00000000-0000-0000-0000-000000000319	79132	5	2016-04-23 04:08:50+09
00000000-0000-0000-0000-000000000319_081845	00000000-0000-0000-0000-000000000319	81845	4	2016-04-23 04:01:59+09
00000000-0000-0000-0000-000000000319_106696	00000000-0000-0000-0000-000000000319	106696	4.5	2016-04-23 04:03:22+09
00000000-0000-0000-0000-000000000319_106920	00000000-0000-0000-0000-000000000319	106920	4	2016-04-23 04:03:43+09
00000000-0000-0000-0000-000000000319_109487	00000000-0000-0000-0000-000000000319	109487	5	2016-04-23 04:00:51+09
00000000-0000-0000-0000-000000000319_111759	00000000-0000-0000-0000-000000000319	111759	3.5	2016-04-23 04:08:42+09
00000000-0000-0000-0000-000000000319_112552	00000000-0000-0000-0000-000000000319	112552	5	2016-04-23 04:09:10+09
00000000-0000-0000-0000-000000000319_115617	00000000-0000-0000-0000-000000000319	115617	4.5	2016-04-23 04:03:05+09
00000000-0000-0000-0000-000000000319_122886	00000000-0000-0000-0000-000000000319	122886	3.5	2016-04-23 04:02:08+09
00000000-0000-0000-0000-000000000319_122904	00000000-0000-0000-0000-000000000319	122904	3.5	2016-04-23 04:09:51+09
00000000-0000-0000-0000-000000000319_136864	00000000-0000-0000-0000-000000000319	136864	4.5	2016-04-24 08:30:41+09
00000000-0000-0000-0000-000000000319_137857	00000000-0000-0000-0000-000000000319	137857	3.5	2016-04-24 08:30:55+09
00000000-0000-0000-0000-000000000319_139385	00000000-0000-0000-0000-000000000319	139385	4.5	2016-04-23 04:09:46+09
00000000-0000-0000-0000-000000000319_152081	00000000-0000-0000-0000-000000000319	152081	4.5	2016-04-23 03:58:37+09
00000000-0000-0000-0000-000000000320_001013	00000000-0000-0000-0000-000000000320	1013	3.5	2010-09-12 09:18:55+09
00000000-0000-0000-0000-000000000320_002058	00000000-0000-0000-0000-000000000320	2058	4	2010-09-12 09:17:04+09
00000000-0000-0000-0000-000000000320_003404	00000000-0000-0000-0000-000000000320	3404	0.5	2010-09-12 09:20:54+09
00000000-0000-0000-0000-000000000320_003534	00000000-0000-0000-0000-000000000320	3534	4	2010-09-12 09:18:48+09
00000000-0000-0000-0000-000000000320_003578	00000000-0000-0000-0000-000000000320	3578	3.5	2010-09-12 09:34:06+09
00000000-0000-0000-0000-000000000320_003703	00000000-0000-0000-0000-000000000320	3703	3	2010-09-12 09:17:23+09
00000000-0000-0000-0000-000000000320_003745	00000000-0000-0000-0000-000000000320	3745	3.5	2010-09-12 09:18:24+09
00000000-0000-0000-0000-000000000320_004387	00000000-0000-0000-0000-000000000320	4387	4	2010-09-12 09:21:33+09
00000000-0000-0000-0000-000000000320_005785	00000000-0000-0000-0000-000000000320	5785	4	2010-09-12 09:20:11+09
00000000-0000-0000-0000-000000000320_006283	00000000-0000-0000-0000-000000000320	6283	3.5	2010-09-12 09:33:47+09
00000000-0000-0000-0000-000000000320_006857	00000000-0000-0000-0000-000000000320	6857	3.5	2010-09-12 09:21:38+09
00000000-0000-0000-0000-000000000320_026555	00000000-0000-0000-0000-000000000320	26555	3.5	2010-09-12 09:25:03+09
00000000-0000-0000-0000-000000000320_031184	00000000-0000-0000-0000-000000000320	31184	4	2010-09-12 09:26:03+09
00000000-0000-0000-0000-000000000320_042718	00000000-0000-0000-0000-000000000320	42718	3.5	2010-09-12 09:25:12+09
00000000-0000-0000-0000-000000000320_059315	00000000-0000-0000-0000-000000000320	59315	4	2010-09-12 09:33:57+09
00000000-0000-0000-0000-000000000320_059900	00000000-0000-0000-0000-000000000320	59900	3	2010-09-12 09:24:34+09
